title,pageid,url,category_path
lease out,11069797,https://en.wiktionary.org/wiki/lease_out,Category:English phrasal verbs
leave aside,10238214,https://en.wiktionary.org/wiki/leave_aside,Category:English phrasal verbs
leave behind,1365439,https://en.wiktionary.org/wiki/leave_behind,Category:English phrasal verbs
leave it out,6282774,https://en.wiktionary.org/wiki/leave_it_out,Category:English phrasal verbs
leave off,3152555,https://en.wiktionary.org/wiki/leave_off,Category:English phrasal verbs
leave on,8704786,https://en.wiktionary.org/wiki/leave_on,Category:English phrasal verbs
leave out,741825,https://en.wiktionary.org/wiki/leave_out,Category:English phrasal verbs
leave over,860079,https://en.wiktionary.org/wiki/leave_over,Category:English phrasal verbs
leg around,10259903,https://en.wiktionary.org/wiki/leg_around,Category:English phrasal verbs
leg out,10259894,https://en.wiktionary.org/wiki/leg_out,Category:English phrasal verbs
leg up,2967,https://en.wiktionary.org/wiki/leg_up,Category:English phrasal verbs
lengthen down,10244850,https://en.wiktionary.org/wiki/lengthen_down,Category:English phrasal verbs
lengthen out,10244859,https://en.wiktionary.org/wiki/lengthen_out,Category:English phrasal verbs
lengthen up,10244851,https://en.wiktionary.org/wiki/lengthen_up,Category:English phrasal verbs
let down,227412,https://en.wiktionary.org/wiki/let_down,Category:English phrasal verbs
let in,212621,https://en.wiktionary.org/wiki/let_in,Category:English phrasal verbs
let in on,286875,https://en.wiktionary.org/wiki/let_in_on,Category:English phrasal verbs
let into,10238266,https://en.wiktionary.org/wiki/let_into,Category:English phrasal verbs
let off,276595,https://en.wiktionary.org/wiki/let_off,Category:English phrasal verbs
let on,93824,https://en.wiktionary.org/wiki/let_on,Category:English phrasal verbs
let one off,6075015,https://en.wiktionary.org/wiki/let_one_off,Category:English phrasal verbs
let out,923897,https://en.wiktionary.org/wiki/let_out,Category:English phrasal verbs
let past,5088248,https://en.wiktionary.org/wiki/let_past,Category:English phrasal verbs
let through,10238398,https://en.wiktionary.org/wiki/let_through,Category:English phrasal verbs
let up,930359,https://en.wiktionary.org/wiki/let_up,Category:English phrasal verbs
level down,7231772,https://en.wiktionary.org/wiki/level_down,Category:English phrasal verbs
level off,3152604,https://en.wiktionary.org/wiki/level_off,Category:English phrasal verbs
level out,5891569,https://en.wiktionary.org/wiki/level_out,Category:English phrasal verbs
level up,311241,https://en.wiktionary.org/wiki/level_up,Category:English phrasal verbs
level with,8275832,https://en.wiktionary.org/wiki/level_with,Category:English phrasal verbs
lez out,1820101,https://en.wiktionary.org/wiki/lez_out,Category:English phrasal verbs
lez up,9418326,https://en.wiktionary.org/wiki/lez_up,Category:English phrasal verbs
lick out,536956,https://en.wiktionary.org/wiki/lick_out,Category:English phrasal verbs
lick up,2761298,https://en.wiktionary.org/wiki/lick_up,Category:English phrasal verbs
lie above,10157290,https://en.wiktionary.org/wiki/lie_above,Category:English phrasal verbs
lie ahead,10238191,https://en.wiktionary.org/wiki/lie_ahead,Category:English phrasal verbs
lie along,7253142,https://en.wiktionary.org/wiki/lie_along,Category:English phrasal verbs
lie around,3152626,https://en.wiktionary.org/wiki/lie_around,Category:English phrasal verbs
lie back,3152631,https://en.wiktionary.org/wiki/lie_back,Category:English phrasal verbs
lie before,3152549,https://en.wiktionary.org/wiki/lie_before,Category:English phrasal verbs
lie behind,6821210,https://en.wiktionary.org/wiki/lie_behind,Category:English phrasal verbs
lie by,1742805,https://en.wiktionary.org/wiki/lie_by,Category:English phrasal verbs
lie down,98658,https://en.wiktionary.org/wiki/lie_down,Category:English phrasal verbs
lie in,1172711,https://en.wiktionary.org/wiki/lie_in,Category:English phrasal verbs
lie off,3152641,https://en.wiktionary.org/wiki/lie_off,Category:English phrasal verbs
lie over,7226409,https://en.wiktionary.org/wiki/lie_over,Category:English phrasal verbs
lie to,3589211,https://en.wiktionary.org/wiki/lie_to,Category:English phrasal verbs
lie upon,2176229,https://en.wiktionary.org/wiki/lie_upon,Category:English phrasal verbs
lie with,1972414,https://en.wiktionary.org/wiki/lie_with,Category:English phrasal verbs
life off,10787931,https://en.wiktionary.org/wiki/life_off,Category:English phrasal verbs
lift down,10942177,https://en.wiktionary.org/wiki/lift_down,Category:English phrasal verbs
lift off,6083988,https://en.wiktionary.org/wiki/lift_off,Category:English phrasal verbs
lift up,682163,https://en.wiktionary.org/wiki/lift_up,Category:English phrasal verbs
light along,7424357,https://en.wiktionary.org/wiki/light_along,Category:English phrasal verbs
light down,7940738,https://en.wiktionary.org/wiki/light_down,Category:English phrasal verbs
light into,1327479,https://en.wiktionary.org/wiki/light_into,Category:English phrasal verbs
light off,10230513,https://en.wiktionary.org/wiki/light_off,Category:English phrasal verbs
light on,10231918,https://en.wiktionary.org/wiki/light_on,Category:English phrasal verbs
light out,923907,https://en.wiktionary.org/wiki/light_out,Category:English phrasal verbs
light up,917579,https://en.wiktionary.org/wiki/light_up,Category:English phrasal verbs
light upon,7708576,https://en.wiktionary.org/wiki/light_upon,Category:English phrasal verbs
lighten up,178529,https://en.wiktionary.org/wiki/lighten_up,Category:English phrasal verbs
like of,3841108,https://en.wiktionary.org/wiki/like_of,Category:English phrasal verbs
likker up,10789802,https://en.wiktionary.org/wiki/likker_up,Category:English phrasal verbs
limber up,1974877,https://en.wiktionary.org/wiki/limber_up,Category:English phrasal verbs
limit out,10254917,https://en.wiktionary.org/wiki/limit_out,Category:English phrasal verbs
limp in,2134771,https://en.wiktionary.org/wiki/limp_in,Category:English phrasal verbs
line in,10237642,https://en.wiktionary.org/wiki/line_in,Category:English phrasal verbs
line off,10237641,https://en.wiktionary.org/wiki/line_off,Category:English phrasal verbs
line out,771904,https://en.wiktionary.org/wiki/line_out,Category:English phrasal verbs
line up,202876,https://en.wiktionary.org/wiki/line_up,Category:English phrasal verbs
line up behind,6821224,https://en.wiktionary.org/wiki/line_up_behind,Category:English phrasal verbs
linger on,10740371,https://en.wiktionary.org/wiki/linger_on,Category:English phrasal verbs
linger out,7011815,https://en.wiktionary.org/wiki/linger_out,Category:English phrasal verbs
link in,7322837,https://en.wiktionary.org/wiki/link_in,Category:English phrasal verbs
link out,7322842,https://en.wiktionary.org/wiki/link_out,Category:English phrasal verbs
link up,1967169,https://en.wiktionary.org/wiki/link_up,Category:English phrasal verbs
lip off,4566703,https://en.wiktionary.org/wiki/lip_off,Category:English phrasal verbs
lip out,10238310,https://en.wiktionary.org/wiki/lip_out,Category:English phrasal verbs
liquor up,848287,https://en.wiktionary.org/wiki/liquor_up,Category:English phrasal verbs
listen after,4413858,https://en.wiktionary.org/wiki/listen_after,Category:English phrasal verbs
listen in,226099,https://en.wiktionary.org/wiki/listen_in,Category:English phrasal verbs
listen out,9342437,https://en.wiktionary.org/wiki/listen_out,Category:English phrasal verbs
listen up,336957,https://en.wiktionary.org/wiki/listen_up,Category:English phrasal verbs
live down,497948,https://en.wiktionary.org/wiki/live_down,Category:English phrasal verbs
live down to,10231864,https://en.wiktionary.org/wiki/live_down_to,Category:English phrasal verbs
live for,8081956,https://en.wiktionary.org/wiki/live_for,Category:English phrasal verbs
live in,6033577,https://en.wiktionary.org/wiki/live_in,Category:English phrasal verbs
live it up,926831,https://en.wiktionary.org/wiki/live_it_up,Category:English phrasal verbs
live off,1865301,https://en.wiktionary.org/wiki/live_off,Category:English phrasal verbs
live on,758220,https://en.wiktionary.org/wiki/live_on,Category:English phrasal verbs
live out,6033683,https://en.wiktionary.org/wiki/live_out,Category:English phrasal verbs
live through,3771630,https://en.wiktionary.org/wiki/live_through,Category:English phrasal verbs
live together,8473754,https://en.wiktionary.org/wiki/live_together,Category:English phrasal verbs
live up,723201,https://en.wiktionary.org/wiki/live_up,Category:English phrasal verbs
live with,3067406,https://en.wiktionary.org/wiki/live_with,Category:English phrasal verbs
live with oneself,6030440,https://en.wiktionary.org/wiki/live_with_oneself,Category:English phrasal verbs
liven up,4566699,https://en.wiktionary.org/wiki/liven_up,Category:English phrasal verbs
load down,9442816,https://en.wiktionary.org/wiki/load_down,Category:English phrasal verbs
load out,9964465,https://en.wiktionary.org/wiki/load_out,Category:English phrasal verbs
load up,1988170,https://en.wiktionary.org/wiki/load_up,Category:English phrasal verbs
load up on,10230719,https://en.wiktionary.org/wiki/load_up_on,Category:English phrasal verbs
loaf about,3152535,https://en.wiktionary.org/wiki/loaf_about,Category:English phrasal verbs
loaf around,3152536,https://en.wiktionary.org/wiki/loaf_around,Category:English phrasal verbs
lobby out,10230661,https://en.wiktionary.org/wiki/lobby_out,Category:English phrasal verbs
lobby up,10217003,https://en.wiktionary.org/wiki/lobby_up,Category:English phrasal verbs
lock away,2119301,https://en.wiktionary.org/wiki/lock_away,Category:English phrasal verbs
lock down,6516243,https://en.wiktionary.org/wiki/lock_down,Category:English phrasal verbs
lock in,57925,https://en.wiktionary.org/wiki/lock_in,Category:English phrasal verbs
lock into,9031387,https://en.wiktionary.org/wiki/lock_into,Category:English phrasal verbs
lock off,9297182,https://en.wiktionary.org/wiki/lock_off,Category:English phrasal verbs
lock on,2119308,https://en.wiktionary.org/wiki/lock_on,Category:English phrasal verbs
lock out,57926,https://en.wiktionary.org/wiki/lock_out,Category:English phrasal verbs
lock through,9980752,https://en.wiktionary.org/wiki/lock_through,Category:English phrasal verbs
lock under,10254841,https://en.wiktionary.org/wiki/lock_under,Category:English phrasal verbs
lock up,287428,https://en.wiktionary.org/wiki/lock_up,Category:English phrasal verbs
log in,9633,https://en.wiktionary.org/wiki/log_in,Category:English phrasal verbs
log into,10107335,https://en.wiktionary.org/wiki/log_into,Category:English phrasal verbs
log off,278176,https://en.wiktionary.org/wiki/log_off,Category:English phrasal verbs
log on,741826,https://en.wiktionary.org/wiki/log_on,Category:English phrasal verbs
log onto,10237498,https://en.wiktionary.org/wiki/log_onto,Category:English phrasal verbs
log out,310485,https://en.wiktionary.org/wiki/log_out,Category:English phrasal verbs
loll about,10238109,https://en.wiktionary.org/wiki/loll_about,Category:English phrasal verbs
loll around,10238108,https://en.wiktionary.org/wiki/loll_around,Category:English phrasal verbs
lolly up,10834677,https://en.wiktionary.org/wiki/lolly_up,Category:English phrasal verbs
long for,40361,https://en.wiktionary.org/wiki/long_for,Category:English phrasal verbs
long off,193936,https://en.wiktionary.org/wiki/long_off,Category:English phrasal verbs
look after,176757,https://en.wiktionary.org/wiki/look_after,Category:English phrasal verbs
look ahead,1961565,https://en.wiktionary.org/wiki/look_ahead,Category:English phrasal verbs
look ahead to,6821049,https://en.wiktionary.org/wiki/look_ahead_to,Category:English phrasal verbs
look around,5699248,https://en.wiktionary.org/wiki/look_around,Category:English phrasal verbs
look at,217623,https://en.wiktionary.org/wiki/look_at,Category:English phrasal verbs
look away,10238231,https://en.wiktionary.org/wiki/look_away,Category:English phrasal verbs
look back,884998,https://en.wiktionary.org/wiki/look_back,Category:English phrasal verbs
look beyond,7688209,https://en.wiktionary.org/wiki/look_beyond,Category:English phrasal verbs
look down,1770526,https://en.wiktionary.org/wiki/look_down,Category:English phrasal verbs
look down on,1770550,https://en.wiktionary.org/wiki/look_down_on,Category:English phrasal verbs
look down upon,1866709,https://en.wiktionary.org/wiki/look_down_upon,Category:English phrasal verbs
look for,250683,https://en.wiktionary.org/wiki/look_for,Category:English phrasal verbs
look in,8166379,https://en.wiktionary.org/wiki/look_in,Category:English phrasal verbs
look in on,6818517,https://en.wiktionary.org/wiki/look_in_on,Category:English phrasal verbs
look into,106805,https://en.wiktionary.org/wiki/look_into,Category:English phrasal verbs
look off,1399271,https://en.wiktionary.org/wiki/look_off,Category:English phrasal verbs
look on,266726,https://en.wiktionary.org/wiki/look_on,Category:English phrasal verbs
look on as,5085288,https://en.wiktionary.org/wiki/look_on_as,Category:English phrasal verbs
look out,292704,https://en.wiktionary.org/wiki/look_out,Category:English phrasal verbs
look out for someone,10071054,https://en.wiktionary.org/wiki/look_out_for_someone,Category:English phrasal verbs
look over,1048930,https://en.wiktionary.org/wiki/look_over,Category:English phrasal verbs
look past,5091463,https://en.wiktionary.org/wiki/look_past,Category:English phrasal verbs
look round,2761182,https://en.wiktionary.org/wiki/look_round,Category:English phrasal verbs
look through,1800700,https://en.wiktionary.org/wiki/look_through,Category:English phrasal verbs
look to,901121,https://en.wiktionary.org/wiki/look_to,Category:English phrasal verbs
look up,236697,https://en.wiktionary.org/wiki/look_up,Category:English phrasal verbs
look up to,825746,https://en.wiktionary.org/wiki/look_up_to,Category:English phrasal verbs
look upon,1101960,https://en.wiktionary.org/wiki/look_upon,Category:English phrasal verbs
loom ahead,10238177,https://en.wiktionary.org/wiki/loom_ahead,Category:English phrasal verbs
loop in,3978705,https://en.wiktionary.org/wiki/loop_in,Category:English phrasal verbs
loop off,10842860,https://en.wiktionary.org/wiki/loop_off,Category:English phrasal verbs
loop up,10109729,https://en.wiktionary.org/wiki/loop_up,Category:English phrasal verbs
loose off,7322853,https://en.wiktionary.org/wiki/loose_off,Category:English phrasal verbs
loose up,10244766,https://en.wiktionary.org/wiki/loose_up,Category:English phrasal verbs
